Date,Open,High,Low,Close,Volume,Ticker,Company_Name,Segment,Exchange,Currency,Daily_Return_Pct,Price_Range,Year,Month,Month_Name,Weekday,Rolling_Volatility_20d
2021-09-07 00:00:00+05:30,394.30180686624686,394.8964149354509,388.8590772585168,392.51806640625,14928735,SBIN.NS,State Bank of India,Bank,NSE,INR,-0.4523747993592453,6.037337676934101,2021,9,Sep,Tuesday,
2021-09-08 00:00:00+05:30,392.42654093250144,398.280917311957,390.9172136659348,394.5762023925781,22817464,SBIN.NS,State Bank of India,Bank,NSE,INR,0.5243417214324975,7.363703646022202,2021,9,Sep,Wednesday,
2021-09-09 00:00:00+05:30,393.5700002703732,396.8173418081734,393.3413134602219,395.4452209472656,9662128,SBIN.NS,State Bank of India,Bank,NSE,INR,0.2202409951279627,3.4760283479515124,2021,9,Sep,Thursday,0.3909159220234575
2021-09-13 00:00:00+05:30,393.4327485997879,396.817296251945,392.2435605740025,395.94830322265625,9567921,SBIN.NS,State Bank of India,Bank,NSE,INR,0.1272192072989231,4.573735677942466,2021,9,Sep,Monday,0.34966192503045657
2021-09-14 00:00:00+05:30,397.91503518613325,399.51584279895104,395.3994803659911,396.0855407714844,9981562,SBIN.NS,State Bank of India,Bank,NSE,INR,0.03466047150881835,4.1163624329599315,2021,9,Sep,Tuesday,0.3208359239063719
2021-09-15 00:00:00+05:30,396.0855163926868,407.0624822049553,394.6676694749492,406.0105285644531,22181568,SBIN.NS,State Bank of India,Bank,NSE,INR,2.50576877248212,12.394812730006095,2021,9,Sep,Wednesday,0.8982296705671786
2021-09-16 00:00:00+05:30,406.92531346386943,426.36369222629446,405.00433868534986,424.1683044433594,42637448,SBIN.NS,State Bank of India,Bank,NSE,INR,4.472242614768485,21.359353540944596,2021,9,Sep,Thursday,1.5941948288642551
2021-09-17 00:00:00+05:30,428.101730993836,431.6692398356103,411.9564469358968,415.3867492675781,41529478,SBIN.NS,State Bank of India,Bank,NSE,INR,-2.0702997097591713,19.71279289971352,2021,9,Sep,Friday,1.765617873363699
2021-09-20 00:00:00+05:30,411.0874016694124,414.83787091465945,398.5096271929481,400.15618896484375,18376916,SBIN.NS,State Bank of India,Bank,NSE,INR,-3.6665975334045586,16.328243721711374,2021,9,Sep,Monday,2.105859765396507
2021-09-21 00:00:00+05:30,402.6259971362843,403.7237050043555,395.765392750516,401.3910827636719,17279588,SBIN.NS,State Bank of India,Bank,NSE,INR,0.3086029487692432,7.958312253839495,2021,9,Sep,Tuesday,2.008193005787014
2021-09-22 00:00:00+05:30,401.48252428750936,405.05003264030216,398.9212433972653,401.4367980957031,14321143,SBIN.NS,State Bank of India,Bank,NSE,INR,0.011389224622648797,6.128789243036863,2021,9,Sep,Wednesday,1.9233524124674373
2021-09-23 00:00:00+05:30,404.6841839362832,412.6882224948167,404.3640168107676,411.4533081054688,20516770,SBIN.NS,State Bank of India,Bank,NSE,INR,2.495164882063894,8.324205684049105,2021,9,Sep,Thursday,1.9488818751924446
2021-09-24 00:00:00+05:30,412.6425057022673,413.37429236366256,402.4888052591464,403.17486572265625,10731274,SBIN.NS,State Bank of India,Bank,NSE,INR,-2.012000443241191,10.885487104516187,2021,9,Sep,Friday,1.9740390694740086
2021-09-27 00:00:00+05:30,406.9710415722234,412.1393578960577,404.5469669689246,408.526123046875,11746892,SBIN.NS,State Bank of India,Bank,NSE,INR,1.3272794956171285,7.592390927133067,2021,9,Sep,Monday,1.9283005248615692
2021-09-28 00:00:00+05:30,410.90443786149785,416.9417468204063,402.1228594905383,406.9710083007813,19241170,SBIN.NS,State Bank of India,Bank,NSE,INR,-0.38066470131586927,14.818887329868005,2021,9,Sep,Tuesday,1.8734839782518364
2021-09-29 00:00:00+05:30,404.1810654354424,422.88762936709935,401.6655105761151,420.7837219238281,38635938,SBIN.NS,State Bank of India,Bank,NSE,INR,3.394028896731194,21.22211879098427,2021,9,Sep,Wednesday,1.9654531261510686
2021-09-30 00:00:00+05:30,420.7379975478282,425.26597956466856,412.91689202004414,414.3804931640625,26530369,SBIN.NS,State Bank of India,Bank,NSE,INR,-1.5217387047412378,12.34908754462441,2021,9,Sep,Thursday,1.9601310310042697
2021-10-01 00:00:00+05:30,410.26412074001394,416.7130773578738,405.9647977175279,413.14556884765625,14777309,SBIN.NS,State Bank of India,Bank,NSE,INR,-0.29801700050521296,10.748279640345856,2021,10,Oct,Friday,1.9124663793550292
2021-10-04 00:00:00+05:30,415.1122991102179,424.8086257355508,413.09987186985865,423.6651916503906,16246765,SBIN.NS,State Bank of India,Bank,NSE,INR,2.546226704567034,11.708753865692131,2021,10,Oct,Monday,1.9794248643529126
2021-10-05 00:00:00+05:30,422.6132400446829,429.0164709544509,419.5945852107123,425.08306884765625,16487568,SBIN.NS,State Bank of India,Bank,NSE,INR,0.3346692683772856,9.421885743738585,2021,10,Oct,Tuesday,1.9765721379253725
2021-10-06 00:00:00+05:30,425.35745981885697,430.84594317135833,414.9750732272012,418.2224426269531,19056690,SBIN.NS,State Bank of India,Bank,NSE,INR,-1.6139495368049706,15.870869944157107,2021,10,Oct,Wednesday,2.019383684507307
2021-10-07 00:00:00+05:30,422.7047120882437,424.4427262894444,418.1309758135729,418.8627624511719,9984651,SBIN.NS,State Bank of India,Bank,NSE,INR,0.15310508450878668,6.31175047587152,2021,10,Oct,Thursday,2.0192765151780194
2021-10-08 00:00:00+05:30,422.5217321810097,424.442706911845,415.5239215834172,418.9542236328125,16521128,SBIN.NS,State Bank of India,Bank,NSE,INR,0.021835596247665734,8.918785328427816,2021,10,Oct,Friday,2.020271073472474
2021-10-11 00:00:00+05:30,420.7837356299114,434.45921820423183,419.5488212573886,429.2451477050781,20686981,SBIN.NS,State Bank of India,Bank,NSE,INR,2.4563361560199892,14.910396946843207,2021,10,Oct,Monday,2.0756452058394355
2021-10-12 00:00:00+05:30,429.9311629585598,443.1035164107123,428.1931489467945,441.8228759765625,33763609,SBIN.NS,State Bank of India,Bank,NSE,INR,2.9301969605783684,14.910367463917794,2021,10,Oct,Tuesday,2.1467572176724365
2021-10-13 00:00:00+05:30,444.70436703068015,444.70436703068015,437.2491825762056,440.6337585449219,17638983,SBIN.NS,State Bank of India,Bank,NSE,INR,-0.26913894601141575,7.455184454474534,2021,10,Oct,Wednesday,2.1042929865773257
2021-10-14 00:00:00+05:30,440.9081322004549,451.7936178479564,440.9081322004549,448.7749633789063,23431826,SBIN.NS,State Bank of India,Bank,NSE,INR,1.8476125980153357,10.885485647501525,2021,10,Oct,Thursday,1.9120572689225497
2021-10-18 00:00:00+05:30,451.88511993692896,458.28835038137936,449.7812125286715,455.4983825683594,20084248,SBIN.NS,State Bank of India,Bank,NSE,INR,1.4981716312405746,8.507137852707842,2021,10,Oct,Monday,1.844565538886559
2021-10-19 00:00:00+05:30,457.6937939090819,461.2155764185171,442.0516102897869,446.5796203613281,20645100,SBIN.NS,State Bank of India,Bank,NSE,INR,-1.9580228049860926,19.163966128730237,2021,10,Oct,Tuesday,1.674202814803006
